dt,ad_id,source,channel,pull_uv,active_uv,new_uv,att_active_uv,att_new_uv,att_success_rate,d0_income,d1_income,d3_income,d7_income,d14_income,d30_income,d90_income,dn_income,extra
2026-02-02,697c7fcefc081e24dd2c3a92,putreport,link,64.0,3.0,3.0,,,5.88,0.6,0.6,0.66,0.66,0.66,0.66,0.66,0.66,"{""attributionsuccessrate"": 5.88, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.06, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.66, ""d11income"": 0.66, ""d120income"": 0.66, ""d12income"": 0.66, ""d13income"": 0.66, ""d14re"": 0.0, ""d150income"": 0.66, ""d15income"": 0.66, ""d16income"": 0.66, ""d17income"": 0.66, ""d180income"": 0.66, ""d18income"": 0.66, ""d19income"": 0.66, ""d1re"": 33.33, ""d20income"": 0.66, ""d21income"": 0.66, ""d22income"": 0.66, ""d23income"": 0.66, ""d240income"": 0.66, ""d24income"": 0.66, ""d25income"": 0.66, ""d26income"": 0.66, ""d27income"": 0.66, ""d28income"": 0.66, ""d29income"": 0.66, ""d2re"": 33.33, ""d30re"": 0.0, ""d31income"": 0.66, ""d32income"": 0.66, ""d33income"": 0.66, ""d34income"": 0.66, ""d35income"": 0.66, ""d3re"": 0.0, ""d45income"": 0.66, ""d60income"": 0.66, ""d60re"": 0.0, ""d6income"": 0.66, ""d75income"": 0.66, ""d7re"": 0.0, ""d8income"": 0.66, ""d90re"": 0.0, ""d9income"": 0.66, ""ecpm"": 0.0, ""guid"": ""74f74e9b-e955-834a-2495-0100556a8c00"", ""h5landingpageclickrate"": 96.68, ""h5landingpageclicks"": 146.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 151.0, ""h5landingpageimpressionusernum"": 64.0, ""impressions"": 0.0, ""ipu"": 320.33, ""ir"": 0.0, ""launchusernum"": 51.0, ""linkclicks"": 0.0, ""newadsincome"": 0.6, ""newarpu"": 0.2, ""newinstallnum"": 2.0, ""newinstallper"": 66.66, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.6, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-02,697c9244d4112aae3a35dac0,putreport,link,100.0,2.0,2.0,,,2.4,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.37,"{""attributionsuccessrate"": 2.4, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.01, ""d11income"": 0.01, ""d120income"": 0.37, ""d12income"": 0.01, ""d13income"": 0.01, ""d14re"": 0.0, ""d150income"": 0.37, ""d15income"": 0.01, ""d16income"": 0.01, ""d17income"": 0.01, ""d180income"": 0.37, ""d18income"": 0.01, ""d19income"": 0.01, ""d1re"": 0.0, ""d20income"": 0.01, ""d21income"": 0.01, ""d22income"": 0.01, ""d23income"": 0.01, ""d240income"": 0.37, ""d24income"": 0.01, ""d25income"": 0.01, ""d26income"": 0.01, ""d27income"": 0.01, ""d28income"": 0.01, ""d29income"": 0.01, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 0.01, ""d32income"": 0.01, ""d33income"": 0.01, ""d34income"": 0.01, ""d35income"": 0.01, ""d3re"": 0.0, ""d45income"": 0.01, ""d60income"": 0.35, ""d60re"": 0.0, ""d6income"": 0.01, ""d75income"": 0.36, ""d7re"": 0.0, ""d8income"": 0.01, ""d90re"": 0.0, ""d9income"": 0.01, ""ecpm"": 0.0, ""guid"": ""65e14e9b-e955-824a-124d-0000db188d00"", ""h5landingpageclickrate"": 96.41, ""h5landingpageclicks"": 215.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 223.0, ""h5landingpageimpressionusernum"": 100.0, ""impressions"": 0.0, ""ipu"": 0.5, ""ir"": 0.0, ""launchusernum"": 83.0, ""linkclicks"": 0.0, ""newadsincome"": 0.01, ""newarpu"": 0.005, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.01, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-03,6912db8f2f6a6207884b6fe3,putreport,link,4.0,3.0,3.0,,,75.0,6.35,13.87,13.94,14.11,20.47,20.5,35.74,35.74,"{""attributionsuccessrate"": 75.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.63, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 20.38, ""d11income"": 20.46, ""d120income"": 35.74, ""d12income"": 20.46, ""d13income"": 20.47, ""d14re"": 33.33, ""d150income"": 35.74, ""d15income"": 20.47, ""d16income"": 20.47, ""d17income"": 20.48, ""d180income"": 35.74, ""d18income"": 20.48, ""d19income"": 20.48, ""d1re"": 100.0, ""d20income"": 20.48, ""d21income"": 20.49, ""d22income"": 20.5, ""d23income"": 20.5, ""d240income"": 35.74, ""d24income"": 20.5, ""d25income"": 20.5, ""d26income"": 20.5, ""d27income"": 20.5, ""d28income"": 20.5, ""d29income"": 20.5, ""d2re"": 100.0, ""d30re"": 33.33, ""d31income"": 20.5, ""d32income"": 20.5, ""d33income"": 20.51, ""d34income"": 20.56, ""d35income"": 20.57, ""d3re"": 100.0, ""d45income"": 35.7, ""d60income"": 35.74, ""d60re"": 0.0, ""d6income"": 14.02, ""d75income"": 35.74, ""d7re"": 100.0, ""d8income"": 20.28, ""d90re"": 0.0, ""d9income"": 20.33, ""ecpm"": 0.0, ""guid"": ""31f04e9b-e955-834a-6097-0700d7638c00"", ""h5landingpageclickrate"": 44.44, ""h5landingpageclicks"": 4.0, ""h5landingpagecompleteview"": 1.0, ""h5landingpagecompleteviewusernum"": 1.0, ""h5landingpageimpressions"": 9.0, ""h5landingpageimpressionusernum"": 7.0, ""impressions"": 0.0, ""ipu"": 210.33, ""ir"": 0.0, ""launchusernum"": 4.0, ""linkclicks"": 0.0, ""newadsincome"": 0.36, ""newarpu"": 2.119, ""newinstallnum"": 2.0, ""newinstallper"": 66.66, ""neworderincome"": 5.99, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 2.0, ""subrate"": 66.66, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 6.35, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-03,691edddbee42efba5cf7d970,putreport,link,2.0,1.0,1.0,,,50.0,0.5,0.5,0.5,0.5,0.5,2.32,3.18,3.18,"{""attributionsuccessrate"": 50.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.05, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.5, ""d11income"": 0.5, ""d120income"": 3.18, ""d12income"": 0.5, ""d13income"": 0.5, ""d14re"": 0.0, ""d150income"": 3.18, ""d15income"": 0.5, ""d16income"": 0.5, ""d17income"": 1.14, ""d180income"": 3.18, ""d18income"": 1.85, ""d19income"": 2.03, ""d1re"": 100.0, ""d20income"": 2.03, ""d21income"": 2.32, ""d22income"": 2.32, ""d23income"": 2.32, ""d240income"": 3.18, ""d24income"": 2.32, ""d25income"": 2.32, ""d26income"": 2.32, ""d27income"": 2.32, ""d28income"": 2.32, ""d29income"": 2.32, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 2.32, ""d32income"": 2.32, ""d33income"": 2.32, ""d34income"": 2.32, ""d35income"": 2.32, ""d3re"": 0.0, ""d45income"": 2.32, ""d60income"": 3.12, ""d60re"": 0.0, ""d6income"": 0.5, ""d75income"": 3.18, ""d7re"": 0.0, ""d8income"": 0.5, ""d90re"": 0.0, ""d9income"": 0.5, ""ecpm"": 0.0, ""guid"": ""86ed4e9b-e955-7c49-34d0-0100fc008c00"", ""h5landingpageclickrate"": 100.0, ""h5landingpageclicks"": 3.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 3.0, ""h5landingpageimpressionusernum"": 2.0, ""impressions"": 0.0, ""ipu"": 565.0, ""ir"": 0.0, ""launchusernum"": 2.0, ""linkclicks"": 0.0, ""newadsincome"": 0.5, ""newarpu"": 0.505, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.5, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-03,697c9244d4112aae3a35dac0,putreport,link,19.0,2.0,2.0,,,15.38,0.1,0.11,0.18,0.41,0.64,0.71,0.71,0.71,"{""attributionsuccessrate"": 15.38, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.01, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.62, ""d11income"": 0.62, ""d120income"": 0.71, ""d12income"": 0.62, ""d13income"": 0.62, ""d14re"": 50.0, ""d150income"": 0.71, ""d15income"": 0.65, ""d16income"": 0.67, ""d17income"": 0.7, ""d180income"": 0.71, ""d18income"": 0.7, ""d19income"": 0.7, ""d1re"": 100.0, ""d20income"": 0.7, ""d21income"": 0.7, ""d22income"": 0.7, ""d23income"": 0.71, ""d240income"": 0.71, ""d24income"": 0.71, ""d25income"": 0.71, ""d26income"": 0.71, ""d27income"": 0.71, ""d28income"": 0.71, ""d29income"": 0.71, ""d2re"": 50.0, ""d30re"": 0.0, ""d31income"": 0.71, ""d32income"": 0.71, ""d33income"": 0.71, ""d34income"": 0.71, ""d35income"": 0.71, ""d3re"": 50.0, ""d45income"": 0.71, ""d60income"": 0.71, ""d60re"": 0.0, ""d6income"": 0.39, ""d75income"": 0.71, ""d7re"": 50.0, ""d8income"": 0.53, ""d90re"": 0.0, ""d9income"": 0.59, ""ecpm"": 0.0, ""guid"": ""fdea4e9b-e955-7c49-7188-0400ccfc8b00"", ""h5landingpageclickrate"": 97.82, ""h5landingpageclicks"": 45.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 46.0, ""h5landingpageimpressionusernum"": 19.0, ""impressions"": 0.0, ""ipu"": 169.0, ""ir"": 0.0, ""launchusernum"": 13.0, ""linkclicks"": 0.0, ""newadsincome"": 0.1, ""newarpu"": 0.053, ""newinstallnum"": 1.0, ""newinstallper"": 50.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.1, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-03,697d9e66c54a2295d3f39dc2,putreport,link,45.0,1.0,1.0,,,2.85,0.11,0.11,0.11,0.11,0.11,0.17,0.17,0.17,"{""attributionsuccessrate"": 2.85, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.01, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.11, ""d11income"": 0.11, ""d120income"": 0.17, ""d12income"": 0.11, ""d13income"": 0.11, ""d14re"": 0.0, ""d150income"": 0.17, ""d15income"": 0.11, ""d16income"": 0.11, ""d17income"": 0.11, ""d180income"": 0.17, ""d18income"": 0.11, ""d19income"": 0.11, ""d1re"": 0.0, ""d20income"": 0.11, ""d21income"": 0.11, ""d22income"": 0.11, ""d23income"": 0.17, ""d240income"": 0.17, ""d24income"": 0.17, ""d25income"": 0.17, ""d26income"": 0.17, ""d27income"": 0.17, ""d28income"": 0.17, ""d29income"": 0.17, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 0.17, ""d32income"": 0.17, ""d33income"": 0.17, ""d34income"": 0.17, ""d35income"": 0.17, ""d3re"": 0.0, ""d45income"": 0.17, ""d60income"": 0.17, ""d60re"": 0.0, ""d6income"": 0.11, ""d75income"": 0.17, ""d7re"": 0.0, ""d8income"": 0.11, ""d90re"": 0.0, ""d9income"": 0.11, ""ecpm"": 0.0, ""guid"": ""31f04e9b-e955-834a-6097-0700cc638c00"", ""h5landingpageclickrate"": 95.87, ""h5landingpageclicks"": 93.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 97.0, ""h5landingpageimpressionusernum"": 45.0, ""impressions"": 0.0, ""ipu"": 1.0, ""ir"": 0.0, ""launchusernum"": 35.0, ""linkclicks"": 0.0, ""newadsincome"": 0.11, ""newarpu"": 0.117, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.11, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-03,697da03c8b4bc0cce17868ab,putreport,link,33.0,1.0,1.0,,,3.22,0.0,,,,,,,,"{""attributionsuccessrate"": 3.22, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d14re"": 0.0, ""d1re"": 0.0, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60re"": 0.0, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""65e14e9b-e955-824a-124d-0000de188d00"", ""h5landingpageclickrate"": 97.72, ""h5landingpageclicks"": 86.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 88.0, ""h5landingpageimpressionusernum"": 33.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 31.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-03,69808325ce4dd3594e9dd2c1,putreport,link,86.0,1.0,1.0,,,2.04,0.0,,,,,,,,"{""attributionsuccessrate"": 2.04, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d14re"": 0.0, ""d1re"": 0.0, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60re"": 0.0, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""65e14e9b-e955-824a-124d-0000c9188d00"", ""h5landingpageclickrate"": 97.92, ""h5landingpageclicks"": 189.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 193.0, ""h5landingpageimpressionusernum"": 86.0, ""impressions"": 0.0, ""ipu"": 2.0, ""ir"": 0.0, ""launchusernum"": 49.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-04,690c36ab5f1a9b9708abdf82,putreport,link,21.0,1.0,1.0,,,7.69,0.0,,,,,,,,"{""attributionsuccessrate"": 7.69, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d14re"": 0.0, ""d1re"": 0.0, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60re"": 0.0, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""86ed4e9b-e955-7c49-34d0-01001e018c00"", ""h5landingpageclickrate"": 97.14, ""h5landingpageclicks"": 34.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 35.0, ""h5landingpageimpressionusernum"": 21.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 13.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-04,6912db8f2f6a6207884b6fe3,putreport,link,13.0,2.0,2.0,,,28.57,10.22,10.7,18.28,18.28,34.51,34.51,34.51,34.51,"{""attributionsuccessrate"": 28.57, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 1.02, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 34.26, ""d11income"": 34.51, ""d120income"": 34.51, ""d12income"": 34.51, ""d13income"": 34.51, ""d14re"": 50.0, ""d150income"": 34.51, ""d15income"": 34.51, ""d16income"": 34.51, ""d17income"": 34.51, ""d180income"": 34.51, ""d18income"": 34.51, ""d19income"": 34.51, ""d1re"": 50.0, ""d20income"": 34.51, ""d21income"": 34.51, ""d22income"": 34.51, ""d23income"": 34.51, ""d240income"": 34.51, ""d24income"": 34.51, ""d25income"": 34.51, ""d26income"": 34.51, ""d27income"": 34.51, ""d28income"": 34.51, ""d29income"": 34.51, ""d2re"": 50.0, ""d30re"": 0.0, ""d31income"": 34.51, ""d32income"": 34.51, ""d33income"": 34.51, ""d34income"": 34.51, ""d35income"": 34.51, ""d3re"": 100.0, ""d45income"": 34.51, ""d60income"": 34.51, ""d60re"": 0.0, ""d6income"": 18.28, ""d75income"": 34.51, ""d7re"": 50.0, ""d8income"": 18.28, ""d90re"": 0.0, ""d9income"": 34.26, ""ecpm"": 0.0, ""guid"": ""65e14e9b-e955-824a-124d-0000ca188d00"", ""h5landingpageclickrate"": 71.42, ""h5landingpageclicks"": 15.0, ""h5landingpagecompleteview"": 5.0, ""h5landingpagecompleteviewusernum"": 5.0, ""h5landingpageimpressions"": 21.0, ""h5landingpageimpressionusernum"": 17.0, ""impressions"": 0.0, ""ipu"": 65.5, ""ir"": 0.0, ""launchusernum"": 7.0, ""linkclicks"": 0.0, ""newadsincome"": 0.49, ""newarpu"": 5.11, ""newinstallnum"": 1.0, ""newinstallper"": 50.0, ""neworderincome"": 9.72, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 2.0, ""subrate"": 100.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 10.22, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-04,695a02b19a76395919c0f4fc,putreport,link,1.0,1.0,1.0,,,100.0,0.0,,,,,,,,"{""attributionsuccessrate"": 100.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d14re"": 0.0, ""d1re"": 0.0, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60re"": 0.0, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""03f24e9b-e955-834a-4c1c-0400e3658c00"", ""h5landingpageclickrate"": 100.0, ""h5landingpageclicks"": 1.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 1.0, ""h5landingpageimpressionusernum"": 1.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 1.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-02-04,695e1321f8392f8403c6ca2e,putreport,link,1.0,1.0,1.0,,,100.0,0.03,0.03,0.03,0.55,0.55,0.55,0.55,0.55,"{""attributionsuccessrate"": 100.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.55, ""d11income"": 0.55, ""d120income"": 0.55, ""d12income"": 0.55, ""d13income"": 0.55, ""d14re"": 0.0, ""d150income"": 0.55, ""d15income"": 0.55, ""d16income"": 0.55, ""d17income"": 0.55, ""d180income"": 0.55, ""d18income"": 0.55, ""d19income"": 0.55, ""d1re"": 0.0, ""d20income"": 0.55, ""d21income"": 0.55, ""d22income"": 0.55, ""d23income"": 0.55, ""d240income"": 0.55, ""d24income"": 0.55, ""d25income"": 0.55, ""d26income"": 0.55, ""d27income"": 0.55, ""d28income"": 0.55, ""d29income"": 0.55, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 0.55, ""d32income"": 0.55, ""d33income"": 0.55, ""d34income"": 0.55, ""d35income"": 0.55, ""d3re"": 0.0, ""d45income"": 0.55, ""d60income"": 0.55, ""d60re"": 0.0, ""d6income"": 0.55, ""d75income"": 0.55, ""d7re"": 0.0, ""d8income"": 0.55, ""d90re"": 0.0, ""d9income"": 0.55, ""ecpm"": 0.0, ""guid"": ""70ed4e9b-e955-7c49-42af-0300dcfe8b00"", ""h5landingpageclickrate"": 100.0, ""h5landingpageclicks"": 2.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 2.0, ""h5landingpageimpressionusernum"": 1.0, ""impressions"": 0.0, ""ipu"": 29.0, ""ir"": 0.0, ""launchusernum"": 1.0, ""linkclicks"": 0.0, ""newadsincome"": 0.03, ""newarpu"": 0.031, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.03, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
